,Unnamed: 0,X,surp_p_val,prev_surp_p_val,has_preview_condition,reread_condition,linear,additive_model,context,context_type,filler_plot,exclude_RegimeRepeatedReading,only_RegimeRepeatedReading,Regular,regime_plot,corrected_surp_p_val,corrected_prev_surp_p_val
0,1,1,4.8266682214996196e-127,3.12434651905576e-16,Gathering,0,linear,True,P,standard_contxt,1,1,0,1,1,4.8266682214996196e-126,3.1243465190557597e-15
1,2,2,6.42762797443052e-134,1.71274966534538e-20,Gathering,0,linear,True,P,standard_contxt,1,1,0,1,1,6.42762797443052e-133,1.71274966534538e-19
2,3,3,1.6603500401692601e-111,3.6029205102783e-19,Gathering,0,linear,True,P,standard_contxt,1,1,0,1,1,1.66035004016926e-110,3.6029205102783e-18
3,4,4,9.65198102992498e-114,6.37569216401263e-16,Gathering,0,linear,True,P,standard_contxt,1,1,0,1,1,9.651981029924979e-113,6.37569216401263e-15
4,5,5,7.463717758479841e-112,5.83314620422094e-20,Gathering,0,linear,True,P,standard_contxt,1,1,0,1,1,7.463717758479841e-111,5.833146204220941e-19
5,6,6,1.04589873368207e-122,3.20462093600636e-22,Gathering,0,linear,True,P,standard_contxt,1,1,0,1,1,1.04589873368207e-121,3.20462093600636e-21
6,7,7,1.5642307077028998e-123,1.7907202155789e-15,Gathering,0,linear,True,P,standard_contxt,1,1,0,1,1,1.5642307077028998e-122,1.7907202155789e-14
7,8,8,4.50914402722661e-89,2.7952554695880703e-17,Gathering,0,linear,True,P,standard_contxt,1,1,0,1,1,4.50914402722661e-88,2.7952554695880705e-16
8,9,9,2.35387855625357e-111,6.08790347309337e-24,Gathering,0,linear,True,P,standard_contxt,1,1,0,1,1,2.35387855625357e-110,6.08790347309337e-23
9,10,10,2.73824968697482e-97,3.40573696361929e-26,Gathering,0,linear,True,P,standard_contxt,1,1,0,1,1,2.73824968697482e-96,3.4057369636192903e-25
10,11,11,0.0,0.0,Gathering,0,nonlinear,True,P,standard_contxt,1,1,0,1,1,0.0,0.0
