,Unnamed: 0,X,surp_p_val,prev_surp_p_val,has_preview_condition,reread_condition,linear,additive_model,context,context_type,regime_plot,exclude_RegimeRepeatedReading,only_RegimeRepeatedReading,Regular,filler_plot,corrected_surp_p_val,corrected_prev_surp_p_val
0,1,1,8.204156153795069e-178,2.87121681704346e-18,Gathering,0,linear,True,P,standard_contxt,1,1,0,1,1,8.20415615379507e-177,2.87121681704346e-17
1,2,2,8.23505525668015e-170,2.44533167557624e-26,Gathering,0,linear,True,P,standard_contxt,1,1,0,1,1,8.23505525668015e-169,2.44533167557624e-25
2,3,3,4.66791043798265e-172,4.74116995419021e-26,Gathering,0,linear,True,P,standard_contxt,1,1,0,1,1,4.66791043798265e-171,4.7411699541902095e-25
3,4,4,6.47636576259464e-191,4.7027890489529995e-28,Gathering,0,linear,True,P,standard_contxt,1,1,0,1,1,6.47636576259464e-190,4.702789048952999e-27
4,5,5,3.49912794064011e-191,6.633759257666491e-20,Gathering,0,linear,True,P,standard_contxt,1,1,0,1,1,3.49912794064011e-190,6.633759257666491e-19
5,6,6,3.2446510116943203e-181,1.3601599680313301e-24,Gathering,0,linear,True,P,standard_contxt,1,1,0,1,1,3.2446510116943203e-180,1.36015996803133e-23
6,7,7,2.28541865372763e-158,2.89964250648435e-25,Gathering,0,linear,True,P,standard_contxt,1,1,0,1,1,2.28541865372763e-157,2.8996425064843503e-24
7,8,8,9.414425693347789e-176,1.2921437648389399e-22,Gathering,0,linear,True,P,standard_contxt,1,1,0,1,1,9.414425693347788e-175,1.29214376483894e-21
8,9,9,2.9382664085459704e-152,4.59629857511612e-30,Gathering,0,linear,True,P,standard_contxt,1,1,0,1,1,2.9382664085459705e-151,4.5962985751161197e-29
9,10,10,1.16533546245294e-174,5.64453950240016e-22,Gathering,0,linear,True,P,standard_contxt,1,1,0,1,1,1.16533546245294e-173,5.64453950240016e-21
10,11,11,0.0,0.0,Gathering,0,nonlinear,True,P,standard_contxt,1,1,0,1,1,0.0,0.0
11,12,12,0.0,0.0,Gathering,0,nonlinear,True,P,standard_contxt,1,1,0,1,1,0.0,0.0
12,13,13,0.0,0.0,Gathering,0,nonlinear,True,P,standard_contxt,1,1,0,1,1,0.0,0.0
13,14,14,0.0,0.0,Gathering,0,nonlinear,True,P,standard_contxt,1,1,0,1,1,0.0,0.0
14,15,15,0.0,0.0,Gathering,0,nonlinear,True,P,standard_contxt,1,1,0,1,1,0.0,0.0
15,16,16,0.0,0.0,Gathering,0,nonlinear,True,P,standard_contxt,1,1,0,1,1,0.0,0.0
